Nome: IMPERATRIZ
Codigo Estacao: 82564
Latitude: -5.53638888
Longitude: -47.47888888
Altitude: 126.33
Situacao: Operante
Data Inicial: 1991-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2017-11-01;4,6;5,7;4;34,6;27,7;20,1;79,5;67;0;
2017-11-02;,4;8,1;0;36;29;21,2;72,5;60;0;
2017-11-03;6,4;6,4;0;34,8;28,7;21,2;73;60;0;
2017-11-04;null;null;0;null;null;null;null;74;null;
2017-11-05;null;null;0;null;null;null;null;null;null;
2017-11-06;null;7,8;0;36,2;29,9;21,5;70,3;66;null;
2017-11-07;5,8;3,9;0;34,4;26,7;23,8;83,5;66;1;
2017-11-08;4,8;7,2;74,1;32,9;26,3;20,1;83,8;69;null;
2017-11-09;3,2;5,4;0;34,8;27,6;21,8;76,3;59;null;
2017-11-10;3,9;9,1;0;35,3;27;21,2;81,5;57;0;
2017-11-11;null;null;28,6;null;null;null;null;100;null;
2017-11-12;null;null;0;null;null;null;null;null;null;
2017-11-13;null;6,9;0;34,9;28,6;21;71;57;null;
2017-11-14;2,6;2,5;0;32,3;26,9;21;74,3;63;null;
2017-11-15;2,5;2,7;0;33;26,8;21,8;83;69;null;
2017-11-16;3;,9;5,6;30,4;25,7;20,8;85,5;76;null;
2017-11-17;2,6;5,7;0;33,3;26,8;20,5;82,8;64;null;
2017-11-18;null;null;5,3;null;null;null;null;92;null;
2017-11-19;null;null;7,8;null;null;null;null;null;null;
2017-11-20;null;8,3;0;35,4;28,3;20,8;77,3;57;null;
2017-11-21;4,5;9,8;0;35,8;28,8;21,3;69;53;null;
2017-11-22;4,9;5,3;0;35;28,4;21,2;73,5;62;null;
2017-11-23;5,5;3;0;32,3;27,8;21,8;77,3;72;null;
2017-11-24;6,8;4,3;0;31,7;25,6;21,4;90,3;74;null;
2017-11-25;null;null;29,3;null;null;null;null;98;null;
2017-11-26;null;null;0;null;null;null;null;null;null;
2017-11-27;null;8,9;5,8;34,8;28,2;21;79;68;null;
2017-11-28;1,5;10,2;0;34,5;27,9;21,2;76,3;63;null;
2017-11-29;1,3;8,2;8,9;33,1;27,7;20,4;80,3;69;null;
2017-11-30;1,2;2,8;0;32,3;28;22,2;75,5;69;null;
2017-12-01;,7;3,3;0;33,2;28,1;22,2;80;68;null;
2017-12-02;null;null;0;null;null;null;null;89;null;
2017-12-03;null;null;0;null;null;null;null;null;null;
2017-12-04;null;11;0;38;30,8;21;62;53;0;
2017-12-05;5,8;9,7;0;38,1;30,7;22,6;67,5;54;null;
2017-12-06;3,8;7,5;0;36,6;30,1;23;72;61;null;
2017-12-07;5,3;0;0;33,1;27,7;22;79,8;70;null;
2017-12-08;6,2;,7;52,8;33;26,4;20,1;87;68;null;
2017-12-09;null;null;10,8;null;null;null;null;94;null;
2017-12-10;null;null;8;null;null;null;null;null;null;
2017-12-11;null;4,6;0;33,5;27,7;21;83,5;68;null;
2017-12-12;5,4;9,7;0;35,6;28,9;21,2;79,5;67;null;
2017-12-13;3,4;3;8,4;31,3;26,4;21,2;89;82;null;
2017-12-14;1,6;0;75;30,6;24,3;20,3;93,5;90;null;
2017-12-15;1,5;3,3;33,6;31,3;26,2;21;91;88;null;
2017-12-16;null;null;null;null;null;null;null;92;null;
2017-12-17;null;null;null;null;null;null;null;null;null;
2017-12-18;null;2,4;,5;29,6;24,9;20,8;91,3;83;null;
2017-12-19;2;,6;,5;28,3;24,1;19,4;94,8;87;null;
2017-12-20;2,3;6,5;12,4;32,6;26,5;20,8;87,3;75;null;
2017-12-21;5,2;8,6;0;33,6;28;20,9;78,3;70;null;
2017-12-22;3,1;8,6;0;33,9;28,5;21;74,5;68;null;
2017-12-23;null;null;0;null;null;null;null;78;null;
2017-12-24;null;null;0;null;null;null;null;null;null;
2017-12-25;null;null;2,6;null;null;null;null;null;null;
2017-12-26;null;6,5;0;33,6;28,1;21,8;80;68;null;
2017-12-27;2,9;1,1;0;32,9;27,1;20,9;83;71;null;
2017-12-28;2,6;5,9;4,8;32,6;25,6;20,9;88,8;73;null;
2017-12-29;2,2;8,6;5,2;32,6;27,1;21;83;72;null;
2017-12-30;null;null;null;null;null;null;null;89;null;
2017-12-31;null;null;null;null;null;null;null;null;null;
2018-01-01;null;null;null;null;null;null;null;null;null;
2018-01-02;null;4,8;0;33,4;26,8;21;83,3;68;0;
2018-01-03;4,6;4,1;,1;31,8;26,3;21,2;83;77;null;
2018-01-04;1,7;2,3;5,1;31,3;25,4;19,8;90;81;null;
2018-01-05;2,5;1,4;56,3;30,3;24,5;17,7;91,3;82;null;
2018-01-06;null;null;0;null;null;null;null;95;null;
2018-01-07;null;null;12,8;null;null;null;null;null;null;
2018-01-08;null;8,3;0;33,6;25,6;17,7;83,8;70;null;
2018-01-09;2,2;7,2;0;32;25,6;19,1;88,8;82;null;
2018-01-10;3,9;7,5;2,2;33,3;26,1;18,5;79,8;67;null;
2018-01-11;3,8;6,5;0;34;25,5;18,9;85,8;67;null;
2018-01-12;1,3;1,3;2,7;32,3;25,2;18,1;84,8;72;null;
2018-01-13;null;null;,9;null;null;null;null;89;null;
2018-01-14;null;null;null;null;null;null;null;null;null;
2018-01-15;null;4,7;6,6;32,1;25,1;18,1;88,8;76;null;
2018-01-16;4,2;9;4,3;33,3;27,2;21;82;70;null;
2018-01-17;3,4;8,6;0;33,5;27,2;18,5;80;67;null;
2018-01-18;2,2;3,5;0;32,9;26,6;19,5;86,3;81;null;
2018-01-19;3,8;2,5;0;32,3;25,5;21;86,5;76;null;
2018-01-20;null;null;3,8;null;null;null;null;93;null;
2018-01-21;null;null;0;null;null;null;null;null;null;
2018-01-22;null;6,3;3,9;33,2;27,3;21,8;80;65;null;
2018-01-23;2,9;9,2;1,1;33,8;28,3;21,8;74,3;65;null;
2018-01-24;1,7;6,4;0;33;28,2;21,8;80;67;null;
2018-01-25;4,4;4,5;0;32,3;27;21,2;79,8;69;null;
2018-01-26;2;5,9;9,2;33,8;26,4;18,9;81,5;66;null;
2018-01-27;null;null;0;null;null;null;null;86;null;
2018-01-28;null;null;101,2;null;null;null;null;null;null;
2018-01-29;null;6;9,2;32,3;26,5;21;84,3;68;null;
2018-01-30;3,1;7,8;0;33,3;28;21,2;78,8;66;null;
2018-01-31;2,5;6,5;0;34,2;28,1;21,2;79;64;null;
2018-02-01;2,7;3,2;4;32,6;27,1;21,4;91,3;80;null;
2018-02-02;3,5;1,9;73,2;30,9;25,4;21;94,3;91;null;
2018-02-03;null;null;25,4;null;null;null;null;97;null;
2018-02-04;null;null;25,8;null;null;null;null;null;null;
2018-02-05;null;,5;43,2;30,3;26;21,2;93;81;null;
2018-02-06;3,6;0;0;30,3;26;21,6;91,8;91;null;
2018-02-07;3,8;,7;,6;29,3;25,1;21;91,8;84;null;
2018-02-08;2,9;3,9;0;30,3;26,1;22;90,3;84;null;
2018-02-09;4,5;0;8,8;26,8;24;21,2;93,3;84;null;
2018-02-10;null;null;0;null;null;null;null;97;null;
2018-02-11;null;null;0;null;null;null;null;null;null;
2018-02-12;null;null;30,5;null;null;null;null;null;null;
2018-02-13;null;null;3,1;null;null;null;null;null;null;
2018-02-14;null;5;0;31,3;24,4;16,2;92;84;null;
2018-02-15;1,4;4,4;20,5;30,9;24,9;17,1;89;74;null;
2018-02-16;5,7;5,4;0;31,7;26,6;20,8;86,5;81;null;
2018-02-17;null;null;null;null;null;null;null;91;null;
2018-02-18;null;null;null;null;null;null;null;null;null;
2018-02-19;null;4,2;4,2;31,3;25,9;21;95;86;null;
2018-02-20;3,4;0;5,9;27,8;25,2;22;97,3;96;null;
2018-02-21;3,5;3,7;42;29,3;24,6;21;89,8;78;null;
2018-02-22;2,5;0;19,4;29,3;24,4;21,2;93,8;84;null;
2018-02-23;4,2;4,7;11,8;30,5;25,6;21;89,3;74;null;
2018-02-24;null;null;,5;null;null;null;null;95;null;
2018-02-25;null;null;0;null;null;null;null;null;null;
2018-02-26;null;7,9;12;32,6;26,7;20,8;84,5;74;null;
2018-02-27;5,8;6,9;0;31,9;25,8;21;89;77;null;
2018-02-28;6,1;7,1;27,1;32,7;26,5;20,5;86;69;null;
2018-03-01;6,2;2;,1;30,3;25,8;22,1;90,8;79;null;
2018-03-02;4,6;3,8;5,3;32,5;25,2;20,8;90,3;75;null;
2018-03-03;null;null;17,1;null;null;null;null;100;null;
2018-03-04;null;null;0;null;null;null;null;null;null;
2018-03-05;null;2,7;0;30,3;25,9;19,7;87;78;2,1;
2018-03-06;6,3;null;0;33,4;26,8;20,8;84,3;71;null;
2018-03-07;3,3;null;3,4;33,3;27,6;21,8;81;68;null;
2018-03-08;4,1;null;1,8;32,1;27,3;22,4;87,5;73;null;
2018-03-09;2,2;null;71,4;31,3;25,8;20,8;86,5;76;null;
2018-03-10;null;null;0;null;null;null;null;91;null;
2018-03-11;null;null;6,4;null;null;null;null;null;null;
2018-03-12;null;null;0;32,3;27,4;20,5;80,5;68;null;
2018-03-13;4,6;null;0;33;27,5;22,4;88,5;75;null;
2018-03-14;1,7;null;0;34,5;26,4;21,6;89;70;null;
2018-03-15;2,4;null;16,1;33;27;21,2;85,8;79;null;
2018-03-16;4,4;null;0;33,6;27,8;22,1;85;72;null;
2018-03-17;null;null;0;null;null;null;null;93;null;
2018-03-18;null;null;0;null;null;null;null;null;null;
2018-03-19;null;null;19,6;32,3;25,4;19,6;88;73;null;
2018-03-20;4,7;null;7,5;32,4;25,5;19,7;89;80;null;
2018-03-21;2,8;null;3,2;33,4;27,6;20,9;86,5;75;null;
2018-03-22;2,5;null;0;32,4;27,6;21,2;82,3;71;null;
2018-03-23;2,9;null;18,3;25,2;23,3;21,1;92,8;87;null;
2018-03-24;null;null;15,9;null;null;null;null;87;null;
2018-03-25;null;null;0;null;null;null;null;null;null;
2018-03-26;null;null;28,1;32,2;25,6;20,8;87;83;null;
2018-03-27;5,3;null;0;33,3;27,1;20,9;84,3;69;null;
2018-03-28;3,9;null;0;33,9;28,3;22,3;83,3;70;null;
2018-03-29;4,8;null;9,8;32,8;27,1;21,2;87,8;72;null;
2018-03-30;null;null;0;null;null;null;null;93;null;
2018-03-31;null;null;0;null;null;null;null;null;null;
2018-04-01;null;null;0;null;null;null;null;null;null;
2018-04-02;null;null;26,8;32,8;26,9;20,9;86,3;72;null;
2018-04-03;2,6;null;1,8;31,5;26,4;20,8;87,3;75;null;
2018-04-04;6,2;null;0;32,1;27,4;21,6;89,3;83;null;
2018-04-05;3,6;null;50,2;32,4;26,5;20,8;86,8;71;null;
2018-04-06;5,6;null;17,1;32,2;25,8;20,1;91,3;75;null;
2018-04-07;null;null;60,7;null;null;null;null;98;null;
2018-04-08;null;null;0;null;null;null;null;null;null;
2018-04-09;null;null;22,1;28;25,2;20,8;96,8;93;null;
2018-04-10;4,4;null;,3;32,1;25,7;20,8;87,8;82;null;
2018-04-11;4,7;null;22,6;31,3;25,8;20,6;87,5;83;null;
2018-04-12;3,1;null;53,2;27,3;24,8;20,2;91,8;88;null;
2018-04-13;4;null;0;31,3;25,7;20,8;90,8;87;null;
2018-04-14;null;null;6,4;null;null;null;null;93;null;
2018-04-15;null;null;0;null;null;null;null;null;null;
2018-04-16;null;null;25,2;30,6;25,3;20,2;90,8;84;null;
2018-04-17;3,2;null;0;30,6;26,7;21;90,5;89;null;
2018-04-18;3;null;9,4;33,8;26,7;20,2;87,8;73;null;
2018-04-19;6,2;null;1;34,3;28;21;80,8;74;null;
2018-04-20;3,2;null;0;33,8;27,7;20,8;80,8;69;null;
2018-04-21;null;null;0;null;null;null;null;86;null;
2018-04-22;null;null;0;null;null;null;null;null;null;
2018-04-23;null;null;0;34,4;28,1;20,8;81,5;70;null;
2018-04-24;3,9;null;0;35,3;28,5;21,4;78;62;null;
2018-04-25;5,5;null;0;35;28,3;20,8;75,8;66;null;
2018-04-26;5,4;null;0;34,7;28;20,2;76;60;null;
2018-04-27;5,3;null;0;34,8;28,8;23;78,5;69;null;
2018-04-28;null;null;0;null;null;null;null;85;null;
2018-04-29;null;null;0;null;null;null;null;null;null;
2018-04-30;null;null;0;32,3;26,2;19,8;85;68;null;
2018-05-01;null;null;7,9;null;null;null;null;95;null;
2018-05-02;null;null;4,6;34,5;27,6;20,2;80;68;null;
2018-05-03;3,3;null;0;34,7;28;20,4;78,8;64;null;
2018-05-04;5,2;null;0;34,8;28,3;20,1;79,3;68;0;
2018-05-05;null;null;0;null;null;null;null;85;null;
2018-05-06;null;null;0;null;null;null;null;null;null;
2018-05-07;null;null;0;34,2;27,6;19,1;77,5;60;null;
2018-05-08;7,1;null;0;34,4;27,5;19;76,3;65;null;
2018-05-09;6,8;null;0;33,8;27,3;18,5;77;62;null;
2018-05-10;5;null;31,2;33;27,2;19,6;79,3;66;null;
2018-05-11;6;null;0;34;28,5;21,2;74,3;62;null;
2018-05-12;null;null;3,2;null;null;null;null;78;null;
2018-05-13;null;null;0;null;null;null;null;null;null;
2018-05-14;null;null;5,4;33,1;27,2;19,8;84,3;66;null;
2018-05-15;10,4;null;0;33,3;27,2;20,3;76,8;59;null;
2018-05-16;7,8;null;0;34,2;27,2;19,8;77;63;null;
2018-05-17;4,8;null;0;33,8;28,1;20,4;74,5;64;null;
2018-05-18;5,1;null;0;32,3;26,8;19,8;82,3;76;null;
2018-05-19;null;null;,8;null;null;null;null;87;null;
2018-05-20;null;null;0;null;null;null;null;null;null;
2018-05-21;null;null;0;33,4;27,1;19,4;79;68;null;
2018-05-22;2,4;null;0;30,1;26,6;20,7;86,5;81;null;
2018-05-23;1;null;9,9;29,7;25,5;18,5;90,5;85;null;
2018-05-24;,5;null;1,9;34,3;27,5;18,9;76,5;64;null;
2018-05-25;1,8;null;0;33,9;27,5;18,7;72,8;58;null;
2018-05-26;null;null;0;null;null;null;null;78;null;
2018-05-27;null;null;0;null;null;null;null;null;null;
2018-05-28;null;null;0;33,9;27,8;20,7;70,3;55;null;
2018-05-29;6;null;0;33,8;27,4;18,2;72,5;59;null;
2018-05-30;5,9;null;0;34,2;27,3;18,6;70,8;52;null;
2018-05-31;null;null;0;null;null;null;null;83;null;
2018-06-01;4,2;null;0;34,3;26,7;18,2;74,5;58;null;
2018-06-02;null;null;0;null;null;null;null;81;null;
2018-06-03;null;null;0;null;null;null;null;null;null;
2018-06-04;null;null;0;35,9;27;18,6;76,5;59;null;
2018-06-05;2;null;0;34,6;28,3;20,8;76,8;50;null;
2018-06-06;1,5;null;0;35,2;28,3;20,9;73,5;59;null;
2018-06-07;5,7;null;0;34,1;28;19,6;73,3;59;null;
2018-06-08;2,9;null;0;33,9;27,9;19,2;71;59;null;
2018-06-09;null;null;null;null;null;null;null;77;null;
2018-06-10;null;null;13,8;null;null;null;null;null;null;
2018-06-11;null;null;0;34,6;27,9;18,6;71,3;53;null;
2018-06-12;5,2;null;0;34;27,3;18,6;72,3;54;null;
2018-06-13;4,8;null;0;34;26,9;18,4;76,5;59;null;
2018-06-14;2,6;null;0;34,6;27,8;20,2;72,3;56;null;
2018-06-15;3;null;0;34;27,7;20,3;71,8;54;null;
2018-06-16;null;null;0;null;null;null;null;79;null;
2018-06-17;null;null;0;null;null;null;null;null;null;
2018-06-18;null;null;0;33,8;27,6;19,7;73,3;60;null;
2018-06-19;4,1;null;0;34,3;27,8;20,8;74,3;57;null;
2018-06-20;7,9;null;0;34,2;27,9;20,9;74,3;56;null;
2018-06-21;7,1;null;0;34,1;27,6;20,6;70,8;56;null;
2018-06-22;3,6;null;0;35,3;28,5;20,6;71;50;null;
2018-06-23;null;null;0;null;null;null;null;77;null;
2018-06-24;null;null;0;null;null;null;null;null;null;
2018-06-25;null;null;0;35;27,5;19,7;71;43;null;
2018-06-26;5;null;0;35,3;27,5;19,7;85,5;73;null;
2018-06-27;7,9;null;0;35,2;27,5;19,7;70;51;null;
2018-06-28;7,5;null;0;34,7;27,2;20,4;63,8;45;null;
2018-06-29;5,1;null;0;35;27,6;20,6;69;51;null;
2018-06-30;null;null;0;null;null;null;null;76;null;
2018-07-01;null;null;0;null;null;null;null;null;null;
2018-07-02;null;null;0;36,6;28,1;20,2;67,5;58;null;
2018-07-03;2,9;null;0;35,8;28,2;21,3;69,3;51;null;
2018-07-04;4,9;null;0;30,9;26,4;20,4;79,8;72;null;
2018-07-05;4,8;null;4,1;34,6;27,9;21,2;74;58;null;
2018-07-06;6,3;null;0;37,4;27,5;20,2;73;56;null;
2018-07-07;null;null;0;null;null;null;null;83;null;
2018-07-08;null;null;0;null;null;null;null;null;null;
2018-07-09;null;null;0;36,5;27,8;20,8;69,8;41;null;
2018-07-10;6,7;null;0;35,2;28,2;20,6;77,5;55;null;
2018-07-11;7;null;0;34,9;28,2;23,9;74,3;58;null;
2018-07-12;null;null;null;null;null;null;null;80;null;
2018-07-13;null;null;null;null;null;null;null;null;null;
2018-07-14;null;null;null;null;null;null;null;null;null;
2018-07-15;null;null;null;null;null;null;null;null;null;
2018-07-16;null;null;null;null;null;null;null;null;null;
2018-07-17;null;null;null;null;null;null;null;null;null;
2018-07-18;null;null;null;null;null;null;null;null;null;
2018-07-19;null;null;null;null;null;null;null;null;null;
2018-07-20;null;null;null;null;null;null;null;null;null;
2018-07-21;null;null;null;null;null;null;null;null;null;
2018-07-22;null;null;null;null;null;null;null;null;null;
2018-07-23;null;null;null;null;null;null;null;null;null;
2018-07-24;null;null;null;null;null;null;null;null;null;
2018-07-25;null;null;null;null;null;null;null;null;null;
2018-07-26;null;null;null;null;null;null;null;null;null;
2018-07-27;null;null;null;null;null;null;null;null;null;
2018-07-28;null;null;null;null;null;null;null;null;null;
2018-07-29;null;null;null;null;null;null;null;null;null;
2018-07-30;null;null;null;null;null;null;null;null;null;
2018-07-31;null;null;null;null;null;null;null;null;null;
2018-08-01;null;null;0;35,2;29;21,2;74;63;null;
2018-08-02;8,3;null;0;35,8;28;21,2;73,8;58;null;
2018-08-03;5,3;null;0;37,2;28,9;20,8;68,3;48;0;
2018-08-04;null;null;0;null;null;null;null;78;null;
2018-08-05;null;null;0;null;null;null;null;null;null;
2018-08-06;null;null;0;38,1;29,3;21,2;65,5;41;null;
2018-08-07;7,5;null;0;37,9;29;22,3;70,5;46;null;
2018-08-08;6,4;null;0;37;29,2;21,2;69,3;58;null;
2018-08-09;8;null;0;36,3;27,8;21,8;77;53;null;
2018-08-10;6,1;null;0;35,3;28;21,8;72;51;null;
2018-08-11;null;null;0;null;null;null;null;77;null;
2018-08-12;null;null;0;null;null;null;null;null;null;
2018-08-13;null;null;0;35,2;28,6;22,3;69,8;55;null;
2018-08-14;7,4;null;0;35,8;28,6;23,3;69,5;60;null;
2018-08-15;9,7;null;0;34,9;27,8;20,8;75;61;null;
2018-08-16;3,3;null;9,4;35,5;27,2;20,9;79;56;null;
2018-08-17;5,6;null;0;29,3;26,5;21;79;73;null;
2018-08-18;null;null;1,2;null;null;null;null;83;null;
2018-08-19;null;null;0;null;null;null;null;null;null;
2018-08-20;null;null;0;36,8;29,1;21;62,5;45;null;
2018-08-21;5,5;null;0;37,6;29,3;20,8;61,5;40;null;
2018-08-22;3,7;null;0;37,2;29,4;21,4;65,3;55;null;
2018-08-23;6,7;null;0;37,9;29,2;20,8;64;39;null;
2018-08-24;10,2;null;0;37,1;29,5;21,7;61,3;42;null;
2018-08-25;null;null;null;null;null;null;null;70;null;
2018-08-26;null;null;null;null;null;null;null;null;null;
2018-08-27;null;null;0;36,2;28,7;21,7;75,3;62;null;
2018-08-28;8,3;null;0;36,8;28,3;21;69,8;45;null;
2018-08-29;8,4;null;0;37,1;28,6;21,8;68,3;41;null;
2018-08-30;10,3;null;0;37,2;29,8;22,4;66;45;null;
2018-08-31;7,9;null;0;39;29,9;20,9;62,8;36;null;
2018-09-01;null;null;0;null;null;null;null;71;null;
2018-09-02;null;null;0;null;null;null;null;null;null;
2018-09-03;null;null;0;37,1;28,9;21,4;73,3;49;null;
2018-09-04;3,3;null;0;35,7;29;22,7;71,8;57;null;
2018-09-05;4,6;null;0;35,9;29,7;21,6;60,3;52;null;
2018-09-06;1,8;null;0;36,3;29,4;21,2;60,8;49;null;
2018-09-07;null;null;0;null;null;null;null;62;null;
2018-09-08;null;null;0;null;null;null;null;null;null;
2018-09-09;null;null;0;null;null;null;null;null;null;
2018-09-10;null;null;0;37,7;30,2;22,4;73;58;null;
2018-09-11;5,8;null;0;36,7;29,9;21,8;63;48;null;
2018-09-12;10,4;null;0;38,2;29,8;20,8;60;43;null;
2018-09-13;9,8;null;0;35,3;29,1;21,4;71,3;61;null;
2018-09-14;6;null;0;38,5;31,5;23,6;52,3;41;null;
2018-09-15;null;null;0;null;null;null;null;53;null;
2018-09-16;null;null;0;null;null;null;null;null;null;
2018-09-17;null;null;0;38,7;30,4;21,2;68,5;43;null;
2018-09-18;3,6;null;0;38,5;28,7;21;77,3;64;null;
2018-09-19;2,2;null;3,9;36,2;29,1;21,2;66;53;null;
2018-09-20;5,5;null;0;35,5;29,3;22,8;73,5;63;null;
2018-09-21;1,5;null;,8;38,3;29,8;21,8;68;52;null;
2018-09-22;null;null;0;null;null;null;null;69;null;
2018-09-23;null;null;0;null;null;null;null;null;null;
2018-09-24;null;null;0;36,7;29,5;21;69,3;59;null;
2018-09-25;4,6;null;0;36,5;29,1;21,2;69;54;null;
2018-09-26;7,7;null;0;39,2;29,1;21,4;72,3;48;null;
2018-09-27;4,8;null;13,9;34,9;28,6;21,8;78,5;69;null;
2018-09-28;7,2;null;0;37,7;29;21,2;68,3;53;null;
2018-09-29;null;null;0;null;null;null;null;70;null;
2018-09-30;null;null;0;null;null;null;null;null;null;
2018-10-01;null;null;0;36,4;29,1;21,4;73,5;57;null;
2018-10-02;7,7;null;0;37;29,2;21,1;65,3;50;null;
2018-10-03;13,5;null;0;36,5;28,7;21,8;75;57;null;
2018-10-04;8,3;null;0;36,3;28,7;20,4;68,3;53;null;
2018-10-05;6,3;null;0;37,9;29,5;21,4;66,3;48;null;
2018-10-06;null;null;0;null;null;null;null;73;null;
2018-10-07;null;null;0;null;null;null;null;null;null;
2018-10-08;null;null;0;35,1;28,2;20,7;73,5;55;null;
2018-10-09;4;null;0;33,9;28,7;21,4;68,5;51;null;
2018-10-10;4,3;null;0;37,8;29,3;20,8;67,8;48;null;
2018-10-11;6,3;null;0;36,2;29,2;21;70;63;null;
2018-10-12;null;null;0;null;null;null;null;70;null;
2018-10-13;null;null;0;null;null;null;null;null;null;
2018-10-14;null;null;0;null;null;null;null;null;null;
2018-10-15;2,8;null;0;39,2;30;21,1;68;48;null;
2018-10-16;6,3;null;0;31,7;27,4;21,4;81;76;null;
2018-10-17;6,6;null;11,8;32,3;27,6;20,8;69,8;60;null;
2018-10-18;3,7;null;12;35,6;28;21,1;75,5;56;null;
2018-10-19;2,5;null;0;34,8;28;21,2;74;57;null;
2018-10-20;null;null;0;null;null;null;null;83;null;
2018-10-21;null;null;0;null;null;null;null;null;null;
2018-10-22;null;null;,1;34,9;29,1;20,6;72,5;66;null;
2018-10-23;9,3;null;0;38,5;30,3;21,2;60,8;46;null;
2018-10-24;10,3;null;0;40;30,9;21,4;68,3;40;null;
2018-10-25;9,7;null;0;39,9;31,2;21,4;63,8;47;null;
2018-10-26;7,6;null;0;36,3;30,7;22,8;72,8;62;null;
2018-10-27;null;null;0;null;null;null;null;82;null;
2018-10-28;null;null;,1;null;null;null;null;null;null;
2018-10-29;null;null;0;38,1;29,2;22,3;78,3;67;null;
2018-10-30;9,2;null;0;34,9;28,5;23;72,3;69;null;
2018-10-31;6,4;null;0;33,8;27,7;20,8;75,5;67;null;
2018-11-01;4,9;null;6,6;35,3;28,3;21,4;66,5;50;null;
2018-11-02;null;null;0;null;null;null;null;72;null;
2018-11-03;null;null;0;null;null;null;null;null;null;
2018-11-04;null;null;0;null;null;null;null;null;null;
2018-11-05;null;null;12,3;34,3;27,5;19,7;83,5;61;null;
2018-11-06;5,5;null;0;35,3;29,1;21,2;85;62;null;
2018-11-07;5,9;null;7,4;35,4;27,5;21,2;83,5;63;null;
2018-11-08;6,5;null;,5;35,3;27,8;21,2;81,5;68;null;
2018-11-09;7,9;null;0;36,2;29,9;21,1;77,5;63;null;
2018-11-10;null;null;0;null;null;null;null;87;null;
2018-11-11;null;null;0;null;null;null;null;null;null;
2018-11-12;null;null;0;33,9;26,8;21;86,3;74;null;
2018-11-13;3,7;null;3,2;35,3;27,5;21;74;63;null;
2018-11-14;5,7;null;0;35;28,7;22,1;77;66;null;
2018-11-15;null;null;0;null;null;null;null;81;null;
2018-11-16;null;null;0;34,5;28,2;20,4;73,3;66;null;
2018-11-17;null;null;0;null;null;null;null;77;null;
2018-11-18;null;null;0;null;null;null;null;null;null;
2018-11-19;null;null;0;36,6;30,4;21,2;73,5;63;null;
2018-11-20;6,9;null;0;35,8;29,5;21,6;72,5;57;null;
2018-11-21;6,2;null;70,6;34,9;29,2;22,2;77,3;67;null;
2018-11-22;4;null;47,2;32,8;27,3;21,4;79,5;70;null;
2018-11-23;3,8;null;0;34,3;27,8;21,4;81,5;69;null;
2018-11-24;null;null;3,9;null;null;null;null;86;null;
2018-11-25;null;null;83,8;null;null;null;null;null;null;
2018-11-26;null;null;0;28,1;24,8;19,1;91,5;79;null;
2018-11-27;5,3;null;4,1;32,6;26,6;19,8;85,5;80;null;
2018-11-28;1,5;null;3,9;32,3;27;21,2;82;73;null;
2018-11-29;1,7;null;0;28,6;25,1;21,1;92,8;82;null;
2018-11-30;2,1;null;71,6;31,3;25,4;18,8;87,3;77;null;
2018-12-01;null;null;0;null;null;null;null;86;null;
2018-12-02;null;null;0;null;null;null;null;null;null;
2018-12-03;null;null;29,1;28,8;25,4;21,8;86,8;80;null;
2018-12-04;3;null;23,6;31,5;25,4;18,2;89,8;74;null;
2018-12-05;5,3;null;0;29,1;24,6;21,8;93,3;81;null;
2018-12-06;2;null;4,9;27,5;23,8;18,2;95,3;92;null;
2018-12-07;1,2;null;43,7;30,7;25,3;18,3;87,3;73;null;
2018-12-08;null;null;0;null;null;null;null;96;null;
2018-12-09;null;null;0;null;null;null;null;null;null;
2018-12-10;null;null;4,2;null;null;null;80,3;68;null;
2018-12-11;6,6;null;0;null;null;null;79,3;78;null;
2018-12-12;6,8;null;0;null;null;null;80,5;72;null;
2018-12-13;4,3;null;0;null;null;null;76;67;null;
2018-12-14;5,6;null;0;null;null;null;82,5;68;null;
2018-12-15;null;null;4,4;null;null;null;null;92;null;
2018-12-16;null;null;13,7;null;null;null;null;null;null;
2018-12-17;null;null;0;null;null;null;79,8;68;null;
2018-12-18;5,6;null;0;null;null;null;81,5;80;null;
2018-12-19;4,9;null;0;null;null;null;75;78;null;
2018-12-20;6;null;0;null;null;null;85;72;null;
2018-12-21;9,1;null;0;null;null;null;80,3;68;null;
2018-12-22;null;null;0;null;null;null;null;85;null;
2018-12-23;null;null;0;null;null;null;null;null;null;
2018-12-24;null;null;0;null;null;null;90,5;79;null;
2018-12-25;null;null;4,8;null;null;null;null;95;null;
2018-12-26;null;null;0;null;null;null;74,8;68;null;
2018-12-27;3,6;null;0;null;null;null;81,3;63;null;
2018-12-28;2,6;null;1;null;null;null;74,8;63;null;
2018-12-29;null;null;0;null;null;null;null;79;null;
2018-12-30;null;null;9,5;null;null;null;null;null;null;
